id,City,url,State
8948,Alfredo Peña,https://codigo-postal.co/argentina/la-pampa/alfredo-pena/,La Pampa
8949,Algarrobo del Aguila,https://codigo-postal.co/argentina/la-pampa/algarrobo-del-aguila/,La Pampa
8950,Alpachiri,https://codigo-postal.co/argentina/la-pampa/alpachiri/,La Pampa
8951,Alta Italia,https://codigo-postal.co/argentina/la-pampa/alta-italia/,La Pampa
8952,Anguil,https://codigo-postal.co/argentina/la-pampa/anguil/,La Pampa
8953,Anzoategui,https://codigo-postal.co/argentina/la-pampa/anzoategui/,La Pampa
8954,Arata,https://codigo-postal.co/argentina/la-pampa/arata/,La Pampa
8955,Arbol de la Esperanza,https://codigo-postal.co/argentina/la-pampa/arbol-de-la-esperanza/,La Pampa
8956,Arbol Solo,https://codigo-postal.co/argentina/la-pampa/arbol-solo/,La Pampa
8957,Argentina Belvedere,https://codigo-postal.co/argentina/la-pampa/argentina-belvedere/,La Pampa
8958,Arturo Almaraz,https://codigo-postal.co/argentina/la-pampa/arturo-almaraz/,La Pampa
8959,Ataliva Roca,https://codigo-postal.co/argentina/la-pampa/ataliva-roca/,La Pampa
8960,Atreuco,https://codigo-postal.co/argentina/la-pampa/atreuco/,La Pampa
8961,Azteazu,https://codigo-postal.co/argentina/la-pampa/azteazu/,La Pampa
8962,Bajo de las Palomas,https://codigo-postal.co/argentina/la-pampa/bajo-de-las-palomas/,La Pampa
8963,Balo los Morros,https://codigo-postal.co/argentina/la-pampa/balo-los-morros/,La Pampa
8964,Barrancas Coloradas,https://codigo-postal.co/argentina/la-pampa/barrancas-coloradas/,La Pampa
8965,Barrio el Molino,https://codigo-postal.co/argentina/la-pampa/barrio-el-molino/,La Pampa
8966,Belgrano,https://codigo-postal.co/argentina/la-pampa/belgrano/,La Pampa
8967,Bella Vista,https://codigo-postal.co/argentina/la-pampa/bella-vista/,La Pampa
8968,Bernardo Larroude,https://codigo-postal.co/argentina/la-pampa/bernardo-larroude/,La Pampa
8969,Bernasconi,https://codigo-postal.co/argentina/la-pampa/bernasconi/,La Pampa
8970,Boeuf,https://codigo-postal.co/argentina/la-pampa/boeuf/,La Pampa
8971,Boliche la Araña,https://codigo-postal.co/argentina/la-pampa/boliche-la-arana/,La Pampa
8972,Butalo,https://codigo-postal.co/argentina/la-pampa/butalo/,La Pampa
8973,Cachirulo,https://codigo-postal.co/argentina/la-pampa/cachirulo/,La Pampa
8974,Caichue,https://codigo-postal.co/argentina/la-pampa/caichue/,La Pampa
8975,Caimi,https://codigo-postal.co/argentina/la-pampa/caimi/,La Pampa
8976,Calchahue,https://codigo-postal.co/argentina/la-pampa/calchahue/,La Pampa
8977,Caleu Caleu,https://codigo-postal.co/argentina/la-pampa/caleu-caleu/,La Pampa
8978,Caleufu,https://codigo-postal.co/argentina/la-pampa/caleufu/,La Pampa
8979,Campo Caretto,https://codigo-postal.co/argentina/la-pampa/campo-caretto/,La Pampa
8980,Campo Cicare,https://codigo-postal.co/argentina/la-pampa/campo-cicare/,La Pampa
8981,Campo de los Toros,https://codigo-postal.co/argentina/la-pampa/campo-de-los-toros/,La Pampa
8982,Campo de Salas,https://codigo-postal.co/argentina/la-pampa/campo-de-salas/,La Pampa
8983,Campo la Florida,https://codigo-postal.co/argentina/la-pampa/campo-la-florida/,La Pampa
8984,Campo Ludueña,https://codigo-postal.co/argentina/la-pampa/campo-luduena/,La Pampa
8985,Campo Moises Seccion 1A,https://codigo-postal.co/argentina/la-pampa/campo-moises-seccion-1a/,La Pampa
8986,Campo Nicholson,https://codigo-postal.co/argentina/la-pampa/campo-nicholson/,La Pampa
8987,Campo Pico,https://codigo-postal.co/argentina/la-pampa/campo-pico/,La Pampa
8988,Campo Salusso,https://codigo-postal.co/argentina/la-pampa/campo-salusso/,La Pampa
8989,Campo Urdaniz,https://codigo-postal.co/argentina/la-pampa/campo-urdaniz/,La Pampa
8990,Caraman,https://codigo-postal.co/argentina/la-pampa/caraman/,La Pampa
8991,Carlos Berg,https://codigo-postal.co/argentina/la-pampa/carlos-berg/,La Pampa
8992,Carro Quemado,https://codigo-postal.co/argentina/la-pampa/carro-quemado/,La Pampa
8993,Casa de Piedra,https://codigo-postal.co/argentina/la-pampa/casa-de-piedra/,La Pampa
8994,Catrilo,https://codigo-postal.co/argentina/la-pampa/catrilo/,La Pampa
8995,Cayupan,https://codigo-postal.co/argentina/la-pampa/cayupan/,La Pampa
8996,Ceballos,https://codigo-postal.co/argentina/la-pampa/ceballos/,La Pampa
8997,Cereales,https://codigo-postal.co/argentina/la-pampa/cereales/,La Pampa
8998,Cerro Azul,https://codigo-postal.co/argentina/la-pampa/cerro-azul/,La Pampa
8999,Cerro Bayo,https://codigo-postal.co/argentina/la-pampa/cerro-bayo/,La Pampa
9000,Cerro del Aigre,https://codigo-postal.co/argentina/la-pampa/cerro-del-aigre/,La Pampa
9001,Cerro la Bota,https://codigo-postal.co/argentina/la-pampa/cerro-la-bota/,La Pampa
9002,Chacharramendi,https://codigo-postal.co/argentina/la-pampa/chacharramendi/,La Pampa
9003,Chacra 16,https://codigo-postal.co/argentina/la-pampa/chacra-16/,La Pampa
9004,Chacra la Casilda,https://codigo-postal.co/argentina/la-pampa/chacra-la-casilda/,La Pampa
9005,Chacra la Magdalena,https://codigo-postal.co/argentina/la-pampa/chacra-la-magdalena/,La Pampa
9006,Chacras de Victorica,https://codigo-postal.co/argentina/la-pampa/chacras-de-victorica/,La Pampa
9007,Chacu,https://codigo-postal.co/argentina/la-pampa/chacu/,La Pampa
9008,Chamaico,https://codigo-postal.co/argentina/la-pampa/chamaico/,La Pampa
9009,Chanilao,https://codigo-postal.co/argentina/la-pampa/chanilao/,La Pampa
9010,Chapalco,https://codigo-postal.co/argentina/la-pampa/chapalco/,La Pampa
9011,Chicalco,https://codigo-postal.co/argentina/la-pampa/chicalco/,La Pampa
9012,Colonia 17 de Agosto,https://codigo-postal.co/argentina/la-pampa/colonia-17-de-agosto/,La Pampa
9013,Colonia Aguirre,https://codigo-postal.co/argentina/la-pampa/colonia-aguirre/,La Pampa
9014,Colonia Anasagasti,https://codigo-postal.co/argentina/la-pampa/colonia-anasagasti/,La Pampa
9015,Colonia Baron,https://codigo-postal.co/argentina/la-pampa/colonia-baron/,La Pampa
9016,Colonia Beatriz,https://codigo-postal.co/argentina/la-pampa/colonia-beatriz/,La Pampa
9017,Colonia Beaufort,https://codigo-postal.co/argentina/la-pampa/colonia-beaufort/,La Pampa
9018,Colonia Cazaux,https://codigo-postal.co/argentina/la-pampa/colonia-cazaux/,La Pampa
9019,Colonia Chica,https://codigo-postal.co/argentina/la-pampa/colonia-chica/,La Pampa
9020,Colonia Denevi,https://codigo-postal.co/argentina/la-pampa/colonia-denevi/,La Pampa
9021,Colonia Devoto,https://codigo-postal.co/argentina/la-pampa/colonia-devoto/,La Pampa
9022,Colonia Echeta,https://codigo-postal.co/argentina/la-pampa/colonia-echeta/,La Pampa
9023,Colonia el Destino,https://codigo-postal.co/argentina/la-pampa/colonia-el-destino/,La Pampa
9024,Colonia el Porvenir,https://codigo-postal.co/argentina/la-pampa/colonia-el-porvenir/,La Pampa
9025,Colonia el Sauzal,https://codigo-postal.co/argentina/la-pampa/colonia-el-sauzal/,La Pampa
9026,Colonia el Tigre,https://codigo-postal.co/argentina/la-pampa/colonia-el-tigre/,La Pampa
9027,Colonia España,https://codigo-postal.co/argentina/la-pampa/colonia-espana/,La Pampa
9028,Colonia Espiga de Oro,https://codigo-postal.co/argentina/la-pampa/colonia-espiga-de-oro/,La Pampa
9029,Colonia Ferraro,https://codigo-postal.co/argentina/la-pampa/colonia-ferraro/,La Pampa
9030,Colonia Giusti,https://codigo-postal.co/argentina/la-pampa/colonia-giusti/,La Pampa
9031,Colonia Gobernador Ayala,https://codigo-postal.co/argentina/la-pampa/colonia-gobernador-ayala/,La Pampa
9032,Colonia Guiburg N 2,https://codigo-postal.co/argentina/la-pampa/colonia-guiburg-n-2/,La Pampa
9033,Colonia Helvecia,https://codigo-postal.co/argentina/la-pampa/colonia-helvecia/,La Pampa
9034,Colonia la Abundancia,https://codigo-postal.co/argentina/la-pampa/colonia-la-abundancia/,La Pampa
9035,Colonia la Amarga,https://codigo-postal.co/argentina/la-pampa/colonia-la-amarga/,La Pampa
9036,Colonia la Carlota,https://codigo-postal.co/argentina/la-pampa/colonia-la-carlota/,La Pampa
9037,Colonia la Chispa,https://codigo-postal.co/argentina/la-pampa/colonia-la-chispa/,La Pampa
9038,Colonia la Esperanza,https://codigo-postal.co/argentina/la-pampa/colonia-la-esperanza/,La Pampa
9039,Colonia la Gaviota,https://codigo-postal.co/argentina/la-pampa/colonia-la-gaviota/,La Pampa
9040,Colonia la India,https://codigo-postal.co/argentina/la-pampa/colonia-la-india/,La Pampa
9041,Colonia la Margarita,https://codigo-postal.co/argentina/la-pampa/colonia-la-margarita/,La Pampa
9042,Colonia la Mutua,https://codigo-postal.co/argentina/la-pampa/colonia-la-mutua/,La Pampa
9043,Colonia la Oracion,https://codigo-postal.co/argentina/la-pampa/colonia-la-oracion/,La Pampa
9044,Colonia la Pastoril,https://codigo-postal.co/argentina/la-pampa/colonia-la-pastoril/,La Pampa
9045,Colonia la Paz,https://codigo-postal.co/argentina/la-pampa/colonia-la-paz/,La Pampa
9046,Colonia la Sara,https://codigo-postal.co/argentina/la-pampa/colonia-la-sara/,La Pampa
9047,Colonia Lagos,https://codigo-postal.co/argentina/la-pampa/colonia-lagos/,La Pampa
9048,Colonia las Mercedes,https://codigo-postal.co/argentina/la-pampa/colonia-las-mercedes/,La Pampa
9049,Colonia las Piedritas,https://codigo-postal.co/argentina/la-pampa/colonia-las-piedritas/,La Pampa
9050,Colonia las Tres Piedras,https://codigo-postal.co/argentina/la-pampa/colonia-las-tres-piedras/,La Pampa
9051,Colonia las Vizcacheras,https://codigo-postal.co/argentina/la-pampa/colonia-las-vizcacheras/,La Pampa
9052,Colonia Lia y Allende,https://codigo-postal.co/argentina/la-pampa/colonia-lia-y-allende/,La Pampa
9053,Colonia los Piojos,https://codigo-postal.co/argentina/la-pampa/colonia-los-piojos/,La Pampa
9054,Colonia los Toros,https://codigo-postal.co/argentina/la-pampa/colonia-los-toros/,La Pampa
9055,Colonia Luna,https://codigo-postal.co/argentina/la-pampa/colonia-luna/,La Pampa
9056,Colonia Maria Luisa,https://codigo-postal.co/argentina/la-pampa/colonia-maria-luisa/,La Pampa
9057,Colonia Medano Colorado,https://codigo-postal.co/argentina/la-pampa/colonia-medano-colorado/,La Pampa
9058,Colonia Migliori,https://codigo-postal.co/argentina/la-pampa/colonia-migliori/,La Pampa
9059,Colonia Ministro Lobos,https://codigo-postal.co/argentina/la-pampa/colonia-ministro-lobos/,La Pampa
9060,Colonia Ramon Quintas,https://codigo-postal.co/argentina/la-pampa/colonia-ramon-quintas/,La Pampa
9061,Colonia Roca,https://codigo-postal.co/argentina/la-pampa/colonia-roca/,La Pampa
9062,Colonia San Basilio,https://codigo-postal.co/argentina/la-pampa/colonia-san-basilio/,La Pampa
9063,Colonia San Felipe,https://codigo-postal.co/argentina/la-pampa/colonia-san-felipe/,La Pampa
9064,Colonia San Ignacio,https://codigo-postal.co/argentina/la-pampa/colonia-san-ignacio/,La Pampa
9065,Colonia San Jose,https://codigo-postal.co/argentina/la-pampa/colonia-san-jose/,La Pampa
9066,Colonia San Juan,https://codigo-postal.co/argentina/la-pampa/colonia-san-juan/,La Pampa
9067,Colonia San Lorenzo,https://codigo-postal.co/argentina/la-pampa/colonia-san-lorenzo/,La Pampa
9068,Colonia San Miguel,https://codigo-postal.co/argentina/la-pampa/colonia-san-miguel/,La Pampa
9069,Colonia San Rosario,https://codigo-postal.co/argentina/la-pampa/colonia-san-rosario/,La Pampa
9070,Colonia San Victorio,https://codigo-postal.co/argentina/la-pampa/colonia-san-victorio/,La Pampa
9071,Colonia Santa Ana,https://codigo-postal.co/argentina/la-pampa/colonia-santa-ana/,La Pampa
9072,Colonia Santa Cecilia,https://codigo-postal.co/argentina/la-pampa/colonia-santa-cecilia/,La Pampa
9073,Colonia Santa Clara,https://codigo-postal.co/argentina/la-pampa/colonia-santa-clara/,La Pampa
9074,Colonia Santa Elena,https://codigo-postal.co/argentina/la-pampa/colonia-santa-elena/,La Pampa
9075,Colonia Santa Elvira,https://codigo-postal.co/argentina/la-pampa/colonia-santa-elvira/,La Pampa
9076,Colonia Santa Maria,https://codigo-postal.co/argentina/la-pampa/colonia-santa-maria/,La Pampa
9077,Colonia Santa Teresa,https://codigo-postal.co/argentina/la-pampa/colonia-santa-teresa/,La Pampa
9078,Colonia Sobadell,https://codigo-postal.co/argentina/la-pampa/colonia-sobadell/,La Pampa
9079,Colonia Torello,https://codigo-postal.co/argentina/la-pampa/colonia-torello/,La Pampa
9080,Colonia Trenquenda,https://codigo-postal.co/argentina/la-pampa/colonia-trenquenda/,La Pampa
9081,Colonia Trequen,https://codigo-postal.co/argentina/la-pampa/colonia-trequen/,La Pampa
9082,Colonia Vascongada,https://codigo-postal.co/argentina/la-pampa/colonia-vascongada/,La Pampa
9083,Colonia Villa Alba,https://codigo-postal.co/argentina/la-pampa/colonia-villa-alba/,La Pampa
9084,Colonias Drysdale,https://codigo-postal.co/argentina/la-pampa/colonias-drysdale/,La Pampa
9085,Colonias Murray,https://codigo-postal.co/argentina/la-pampa/colonias-murray/,La Pampa
9086,Cona Lauquen,https://codigo-postal.co/argentina/la-pampa/cona-lauquen/,La Pampa
9087,Conhelo,https://codigo-postal.co/argentina/la-pampa/conhelo/,La Pampa
9088,Coronel Hilario Lagos,https://codigo-postal.co/argentina/la-pampa/coronel-hilario-lagos/,La Pampa
9089,Costa del Salado,https://codigo-postal.co/argentina/la-pampa/costa-del-salado/,La Pampa
9090,Cotita,https://codigo-postal.co/argentina/la-pampa/cotita/,La Pampa
9091,Cuchillo Co,https://codigo-postal.co/argentina/la-pampa/cuchillo-co/,La Pampa
9092,Curilco,https://codigo-postal.co/argentina/la-pampa/curilco/,La Pampa
9093,Curru Mahuida,https://codigo-postal.co/argentina/la-pampa/curru-mahuida/,La Pampa
9094,Doblas,https://codigo-postal.co/argentina/la-pampa/doblas/,La Pampa
9095,Dorila,https://codigo-postal.co/argentina/la-pampa/dorila/,La Pampa
9096,Dos Amigos,https://codigo-postal.co/argentina/la-pampa/dos-amigos/,La Pampa
9097,Dos Chañares,https://codigo-postal.co/argentina/la-pampa/dos-chanares/,La Pampa
9098,Dos de Ipiña,https://codigo-postal.co/argentina/la-pampa/dos-de-ipina/,La Pampa
9099,Dos Violetas,https://codigo-postal.co/argentina/la-pampa/dos-violetas/,La Pampa
9100,Eduardo Castex,https://codigo-postal.co/argentina/la-pampa/eduardo-castex/,La Pampa
9101,El Aguila,https://codigo-postal.co/argentina/la-pampa/el-aguila/,La Pampa
9102,El Antojo,https://codigo-postal.co/argentina/la-pampa/el-antojo/,La Pampa
9103,El Belgica,https://codigo-postal.co/argentina/la-pampa/el-belgica/,La Pampa
9104,El Boqueron,https://codigo-postal.co/argentina/la-pampa/el-boqueron/,La Pampa
9105,El Brillante,https://codigo-postal.co/argentina/la-pampa/el-brillante/,La Pampa
9106,El Carancho,https://codigo-postal.co/argentina/la-pampa/el-carancho/,La Pampa
9107,El Centenario,https://codigo-postal.co/argentina/la-pampa/el-centenario/,La Pampa
9108,El Centinela,https://codigo-postal.co/argentina/la-pampa/el-centinela/,La Pampa
9109,El Chillen,https://codigo-postal.co/argentina/la-pampa/el-chillen/,La Pampa
9110,El Cinco,https://codigo-postal.co/argentina/la-pampa/el-cinco/,La Pampa
9111,El Descanso,https://codigo-postal.co/argentina/la-pampa/el-descanso/,La Pampa
9112,El Descanso  Lonquimay,https://codigo-postal.co/argentina/la-pampa/el-descanso-lonquimay/,La Pampa
9113,El Deslinde,https://codigo-postal.co/argentina/la-pampa/el-deslinde/,La Pampa
9114,El Destino,https://codigo-postal.co/argentina/la-pampa/el-destino/,La Pampa
9115,El Destino  Rolon,https://codigo-postal.co/argentina/la-pampa/el-destino-rolon/,La Pampa
9116,El Diez,https://codigo-postal.co/argentina/la-pampa/el-diez/,La Pampa
9117,El Diez y Siete,https://codigo-postal.co/argentina/la-pampa/el-diez-y-siete/,La Pampa
9118,El Durazno,https://codigo-postal.co/argentina/la-pampa/el-durazno/,La Pampa
9119,El Escabel,https://codigo-postal.co/argentina/la-pampa/el-escabel/,La Pampa
9120,El Eucalipto,https://codigo-postal.co/argentina/la-pampa/el-eucalipto/,La Pampa
9121,El Eucalipto Carro Quemado,https://codigo-postal.co/argentina/la-pampa/el-eucalipto-carro-quemado/,La Pampa
9122,El Furlong,https://codigo-postal.co/argentina/la-pampa/el-furlong/,La Pampa
9123,El Guaicuru,https://codigo-postal.co/argentina/la-pampa/el-guaicuru/,La Pampa
9124,El Guanaco,https://codigo-postal.co/argentina/la-pampa/el-guanaco/,La Pampa
9125,El Huitru,https://codigo-postal.co/argentina/la-pampa/el-huitru/,La Pampa
9126,El Lucero,https://codigo-postal.co/argentina/la-pampa/el-lucero/,La Pampa
9127,El Madrigal,https://codigo-postal.co/argentina/la-pampa/el-madrigal/,La Pampa
9128,El Malacate,https://codigo-postal.co/argentina/la-pampa/el-malacate/,La Pampa
9129,El Mate,https://codigo-postal.co/argentina/la-pampa/el-mate/,La Pampa
9130,El Mirador,https://codigo-postal.co/argentina/la-pampa/el-mirador/,La Pampa
9131,El Mirador de Juarez,https://codigo-postal.co/argentina/la-pampa/el-mirador-de-juarez/,La Pampa
9132,El Nueve,https://codigo-postal.co/argentina/la-pampa/el-nueve/,La Pampa
9133,El Oasis,https://codigo-postal.co/argentina/la-pampa/el-oasis/,La Pampa
9134,El Odre,https://codigo-postal.co/argentina/la-pampa/el-odre/,La Pampa
9135,El Olivo,https://codigo-postal.co/argentina/la-pampa/el-olivo/,La Pampa
9136,El Palomar,https://codigo-postal.co/argentina/la-pampa/el-palomar/,La Pampa
9137,El Parque,https://codigo-postal.co/argentina/la-pampa/el-parque/,La Pampa
9138,El Peludo,https://codigo-postal.co/argentina/la-pampa/el-peludo/,La Pampa
9139,El Pimia,https://codigo-postal.co/argentina/la-pampa/el-pimia/,La Pampa
9140,El Porvenir,https://codigo-postal.co/argentina/la-pampa/el-porvenir/,La Pampa
9141,El Puma,https://codigo-postal.co/argentina/la-pampa/el-puma/,La Pampa
9142,El Recreo,https://codigo-postal.co/argentina/la-pampa/el-recreo/,La Pampa
9143,El Refugio,https://codigo-postal.co/argentina/la-pampa/el-refugio/,La Pampa
9144,El Retiro,https://codigo-postal.co/argentina/la-pampa/el-retiro/,La Pampa
9145,El Rubi,https://codigo-postal.co/argentina/la-pampa/el-rubi/,La Pampa
9146,El Salitral,https://codigo-postal.co/argentina/la-pampa/el-salitral/,La Pampa
9147,El Sauce,https://codigo-postal.co/argentina/la-pampa/el-sauce/,La Pampa
9148,El Silencio,https://codigo-postal.co/argentina/la-pampa/el-silencio/,La Pampa
9149,El Tajamar,https://codigo-postal.co/argentina/la-pampa/el-tajamar/,La Pampa
9150,El Tartagal,https://codigo-postal.co/argentina/la-pampa/el-tartagal/,La Pampa
9151,El Tigre,https://codigo-postal.co/argentina/la-pampa/el-tigre/,La Pampa
9152,El Tordillo,https://codigo-postal.co/argentina/la-pampa/el-tordillo/,La Pampa
9153,El Trece,https://codigo-postal.co/argentina/la-pampa/el-trece/,La Pampa
9154,El Trigo,https://codigo-postal.co/argentina/la-pampa/el-trigo/,La Pampa
9155,El Triunfo,https://codigo-postal.co/argentina/la-pampa/el-triunfo/,La Pampa
9156,El Uno,https://codigo-postal.co/argentina/la-pampa/el-uno/,La Pampa
9157,El Vasquito,https://codigo-postal.co/argentina/la-pampa/el-vasquito/,La Pampa
9158,El Veraneo,https://codigo-postal.co/argentina/la-pampa/el-veraneo/,La Pampa
9159,El Volante,https://codigo-postal.co/argentina/la-pampa/el-volante/,La Pampa
9160,Embajador Martini,https://codigo-postal.co/argentina/la-pampa/embajador-martini/,La Pampa
9161,Emilio Mitre,https://codigo-postal.co/argentina/la-pampa/emilio-mitre/,La Pampa
9162,Epu Pel,https://codigo-postal.co/argentina/la-pampa/epu-pel/,La Pampa
9163,Establecimiento el Centinela,https://codigo-postal.co/argentina/la-pampa/establecimiento-el-centinela/,La Pampa
9164,Estancia la Lucha,https://codigo-postal.co/argentina/la-pampa/estancia-la-lucha/,La Pampa
9165,Estancia la Pampeana,https://codigo-postal.co/argentina/la-pampa/estancia-la-pampeana/,La Pampa
9166,Estancia la Voluntad,https://codigo-postal.co/argentina/la-pampa/estancia-la-voluntad/,La Pampa
9167,Euskadi,https://codigo-postal.co/argentina/la-pampa/euskadi/,La Pampa
9168,Ex Escuela Hogar Nro 5,https://codigo-postal.co/argentina/la-pampa/ex-escuela-hogar-nro-5/,La Pampa
9169,Falucho,https://codigo-postal.co/argentina/la-pampa/falucho/,La Pampa
9170,Gallinao,https://codigo-postal.co/argentina/la-pampa/gallinao/,La Pampa
9171,Gaviotas,https://codigo-postal.co/argentina/la-pampa/gaviotas/,La Pampa
9172,General Acha,https://codigo-postal.co/argentina/la-pampa/general-acha/,La Pampa
9173,General Pico,https://codigo-postal.co/argentina/la-pampa/general-pico/,La Pampa
9174,General San Martin,https://codigo-postal.co/argentina/la-pampa/general-san-martin/,La Pampa
9175,Gervasio Ortiz de Rosas,https://codigo-postal.co/argentina/la-pampa/gervasio-ortiz-de-rosas/,La Pampa
9176,Gobernador Ayala,https://codigo-postal.co/argentina/la-pampa/gobernador-ayala/,La Pampa
9177,Gobernador Duval,https://codigo-postal.co/argentina/la-pampa/gobernador-duval/,La Pampa
9178,Gral Manuel Campos,https://codigo-postal.co/argentina/la-pampa/gral-manuel-campos/,La Pampa
9179,Guadaloza,https://codigo-postal.co/argentina/la-pampa/guadaloza/,La Pampa
9180,Guaraco,https://codigo-postal.co/argentina/la-pampa/guaraco/,La Pampa
9181,Guatrache,https://codigo-postal.co/argentina/la-pampa/guatrache/,La Pampa
9182,Hidalgo,https://codigo-postal.co/argentina/la-pampa/hidalgo/,La Pampa
9183,Hipolito Yrigoyen,https://codigo-postal.co/argentina/la-pampa/hipolito-yrigoyen/,La Pampa
9184,Hucal,https://codigo-postal.co/argentina/la-pampa/hucal/,La Pampa
9185,Huelen,https://codigo-postal.co/argentina/la-pampa/huelen/,La Pampa
9186,Ines y Carlota,https://codigo-postal.co/argentina/la-pampa/ines-y-carlota/,La Pampa
9187,Ingeniero Foster,https://codigo-postal.co/argentina/la-pampa/ingeniero-foster/,La Pampa
9188,Ingeniero Luiggi,https://codigo-postal.co/argentina/la-pampa/ingeniero-luiggi/,La Pampa
9189,Intendente Alvear,https://codigo-postal.co/argentina/la-pampa/intendente-alvear/,La Pampa
9190,Ipiña,https://codigo-postal.co/argentina/la-pampa/ipina/,La Pampa
9191,Ivanowsky,https://codigo-postal.co/argentina/la-pampa/ivanowsky/,La Pampa
9192,Jacinto Arauz,https://codigo-postal.co/argentina/la-pampa/jacinto-arauz/,La Pampa
9193,Jaguel del Esquinero,https://codigo-postal.co/argentina/la-pampa/jaguel-del-esquinero/,La Pampa
9194,Jaguel del Monte,https://codigo-postal.co/argentina/la-pampa/jaguel-del-monte/,La Pampa
9195,Jardon,https://codigo-postal.co/argentina/la-pampa/jardon/,La Pampa
9196,Julian a Mansilla,https://codigo-postal.co/argentina/la-pampa/julian-a-mansilla/,La Pampa
9197,Juzgado Viejo,https://codigo-postal.co/argentina/la-pampa/juzgado-viejo/,La Pampa
9198,Kilometro 619,https://codigo-postal.co/argentina/la-pampa/kilometro-619/,La Pampa
9199,La Adela,https://codigo-postal.co/argentina/la-pampa/la-adela/,La Pampa
9200,La Administracion,https://codigo-postal.co/argentina/la-pampa/la-administracion/,La Pampa
9201,La Antonia,https://codigo-postal.co/argentina/la-pampa/la-antonia/,La Pampa
9202,La Araña,https://codigo-postal.co/argentina/la-pampa/la-arana/,La Pampa
9203,La Asturiana,https://codigo-postal.co/argentina/la-pampa/la-asturiana/,La Pampa
9204,La Atalaya,https://codigo-postal.co/argentina/la-pampa/la-atalaya/,La Pampa
9205,La Aurora,https://codigo-postal.co/argentina/la-pampa/la-aurora/,La Pampa
9206,La Avanzada,https://codigo-postal.co/argentina/la-pampa/la-avanzada/,La Pampa
9207,La Banderita,https://codigo-postal.co/argentina/la-pampa/la-banderita/,La Pampa
9208,La Barrancosa,https://codigo-postal.co/argentina/la-pampa/la-barrancosa/,La Pampa
9209,La Baya,https://codigo-postal.co/argentina/la-pampa/la-baya/,La Pampa
9210,La Baya Muerta,https://codigo-postal.co/argentina/la-pampa/la-baya-muerta/,La Pampa
9211,La Bilbaina,https://codigo-postal.co/argentina/la-pampa/la-bilbaina/,La Pampa
9212,La Blanca,https://codigo-postal.co/argentina/la-pampa/la-blanca/,La Pampa
9213,La Bota,https://codigo-postal.co/argentina/la-pampa/la-bota/,La Pampa
9214,La Carmen,https://codigo-postal.co/argentina/la-pampa/la-carmen/,La Pampa
9215,La Carola,https://codigo-postal.co/argentina/la-pampa/la-carola/,La Pampa
9216,La Casilda,https://codigo-postal.co/argentina/la-pampa/la-casilda/,La Pampa
9217,La Catalina,https://codigo-postal.co/argentina/la-pampa/la-catalina/,La Pampa
9218,La Catalinita,https://codigo-postal.co/argentina/la-pampa/la-catalinita/,La Pampa
9219,La Catita,https://codigo-postal.co/argentina/la-pampa/la-catita/,La Pampa
9220,La Cautiva,https://codigo-postal.co/argentina/la-pampa/la-cautiva/,La Pampa
9221,La Celia,https://codigo-postal.co/argentina/la-pampa/la-celia/,La Pampa
9222,La Celina,https://codigo-postal.co/argentina/la-pampa/la-celina/,La Pampa
9223,La Celmira,https://codigo-postal.co/argentina/la-pampa/la-celmira/,La Pampa
9224,La Chapelle,https://codigo-postal.co/argentina/la-pampa/la-chapelle/,La Pampa
9225,La Chirlandia,https://codigo-postal.co/argentina/la-pampa/la-chirlandia/,La Pampa
9226,La Chita,https://codigo-postal.co/argentina/la-pampa/la-chita/,La Pampa
9227,La Chita Puelches,https://codigo-postal.co/argentina/la-pampa/la-chita-puelches/,La Pampa
9228,La Cienaga,https://codigo-postal.co/argentina/la-pampa/la-cienaga/,La Pampa
9229,La Clelia,https://codigo-postal.co/argentina/la-pampa/la-clelia/,La Pampa
9230,La Colorada Chica,https://codigo-postal.co/argentina/la-pampa/la-colorada-chica/,La Pampa
9231,La Colorada Grande,https://codigo-postal.co/argentina/la-pampa/la-colorada-grande/,La Pampa
9232,La Constancia,https://codigo-postal.co/argentina/la-pampa/la-constancia/,La Pampa
9233,La Constancia  Anguil,https://codigo-postal.co/argentina/la-pampa/la-constancia-anguil/,La Pampa
9234,La Copelina,https://codigo-postal.co/argentina/la-pampa/la-copelina/,La Pampa
9235,La Cumbre,https://codigo-postal.co/argentina/la-pampa/la-cumbre/,La Pampa
9236,La Delfina,https://codigo-postal.co/argentina/la-pampa/la-delfina/,La Pampa
9237,La Delicia,https://codigo-postal.co/argentina/la-pampa/la-delicia/,La Pampa
9238,La Dolores,https://codigo-postal.co/argentina/la-pampa/la-dolores/,La Pampa
9239,La Elenita,https://codigo-postal.co/argentina/la-pampa/la-elenita/,La Pampa
9240,La Elia,https://codigo-postal.co/argentina/la-pampa/la-elia/,La Pampa
9241,La Elina,https://codigo-postal.co/argentina/la-pampa/la-elina/,La Pampa
9242,La Elsa,https://codigo-postal.co/argentina/la-pampa/la-elsa/,La Pampa
9243,La Elva,https://codigo-postal.co/argentina/la-pampa/la-elva/,La Pampa
9244,La Elvira,https://codigo-postal.co/argentina/la-pampa/la-elvira/,La Pampa
9245,La Energia,https://codigo-postal.co/argentina/la-pampa/la-energia/,La Pampa
9246,La Enriqueta,https://codigo-postal.co/argentina/la-pampa/la-enriqueta/,La Pampa
